# YIF1 YIF2 YIF3 YIF4 YIF5 YIF6 tvec
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.020000
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.040000
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.060000
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.080000
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.100000
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.120000
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.140000
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.160000
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.180000
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.200000
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.220000
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.240000
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.260000
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.280000
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.300000
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.320000
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.340000
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.360000
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.380000
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.400000
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.420000
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.440000
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.460000
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.480000
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.500000
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.520000
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.540000
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.560000
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.580000
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.600000
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.620000
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.640000
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.660000
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.680000
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.700000
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.720000
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.740000
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.760000
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.780000
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.800000
0.000000000000 0.000000000009 0.000000000027 0.000000000000 0.000000000000 0.000000000000 0.820000
0.000000000000 0.000000000505 0.000000001636 0.000000000000 0.000000000000 0.000000000000 0.840000
0.000000000000 0.000000014869 0.000000048187 0.000000000000 0.000000000000 0.000000000000 0.860000
0.000000000000 0.000000236856 0.000000713963 0.000000000027 0.000000000000 0.000000000000 0.880000
0.000000000000 0.000002110757 0.000005627917 0.000000001159 0.000000000000 0.000000000000 0.900000
0.000000000000 0.000011157847 0.000025930949 0.000000027584 0.000000000000 0.000000000000 0.920000
0.000000000000 0.000038348853 0.000078936629 0.000000374621 0.000000000000 0.000000000000 0.940000
0.000000000000 0.000095650178 0.000179145764 0.000003011211 0.000000000000 0.000000000000 0.960000
0.000000000000 0.000190118795 0.000331925902 0.000015223474 0.000000000004 0.000000000000 0.980000
0.000000000000 0.000318708135 0.000526099488 0.000052398777 0.000000000430 0.000000000000 1.000000
0.000000000000 0.000463639445 0.000727729412 0.000133134021 0.000000019466 0.000000000000 1.020000
0.000000000000 0.000595186096 0.000889754443 0.000267763659 0.000000388894 0.000000000000 1.040000
0.000000000000 0.000681185949 0.000967034699 0.000448571292 0.000003715273 0.000000000000 1.060000
0.000000000000 0.000698976720 0.000932660125 0.000644329766 0.000019608485 0.000000000000 1.080000
0.000000000000 0.000644753618 0.000788977586 0.000804232721 0.000066554549 0.000000000000 1.100000
0.000000000000 0.000535308651 0.000566315156 0.000876539742 0.000163453219 0.000000000000 1.120000
